eventID,videoID,timed_url,time,img_file,text_file,notes,code_text,coords
202,2,https://www.youtube.com/watch?t=13570&v=i824zN0DGIo,13570,screencapture-localhost-9000-2022-07-20-13_39_41,,"visit: rafaelservantez.com;
javascript & continuous updating",,
203,2,https://www.youtube.com/watch?t=13678&v=i824zN0DGIo,13678,screencapture-localhost-9000-2022-07-20-13_41_01,,search: javascript on document load,,
204,2,https://www.youtube.com/watch?t=13678&v=i824zN0DGIo,13678,screencapture-localhost-9000-2022-07-20-13_41_12,,"revisit: stackOverflow;
javascript on document load",,
205,2,https://www.youtube.com/watch?t=13755&v=i824zN0DGIo,13755,screencapture-localhost-9000-2022-07-20-13_42_02,,code; index.js; added the update messages fetch call into a setTimeout so that it gets called every 0.1 seconds,"window.addEventListener(""load"", function(){
  var update_loop = setInterval(update,100)
  update()
});

function update(){
  fetch(""/get_messages"")
    .then(function (resposne) {
      return response.text();
    }).then(function (text) {
        console.log(""GET response text:"");
        console.log(text);
    }};",355;370;359;361
206,2,https://www.youtube.com/watch?t=13786&v=i824zN0DGIo,13786,screencapture-localhost-9000-2022-07-20-13_42_41,,"output: tim has joined the chat;
app is now correctly broadcasting when a user joins the chat room",,
207,2,https://www.youtube.com/watch?t=13858&v=i824zN0DGIo,13858,screencapture-localhost-9000-2022-07-20-13_43_53,,"output: OSError [WinError 10038] An operation was attempted on something that is not a socket;
happened when he tried to put a second user in the chat room",,
208,2,https://www.youtube.com/watch?t=13915&v=i824zN0DGIo,13915,screencapture-localhost-9000-2022-07-20-13_45_48,,"code: client.py;
fixed up send_message() code to make it so that multiple people can join chat room and to display any exceptions it causes","def send_message(self, msg):
  try: 
    self.client_socket.send(bytes(msg, ""utf8""))
    if msg == ""{quit}"":
      self.client_socket.close()
  except Exception as e:
    self.client_socket = socket(AF_INET, SOCK_STREAM)
    self.client_socket.connect(self.ADDR)
    print(e)",355;393;355;363
209,2,https://www.youtube.com/watch?t=14009&v=i824zN0DGIo,14009,screencapture-localhost-9000-2022-07-20-13_46_44,,"code: index.js;
added code to update HTML with messages","function update(){
  fetch(""/get_messages"")
    .then(function (resposne) {
      return response.text();
    }).then(function (text) {
        console.log(""GET response text:"");
        document.getElementById(""test"").innerHTML = text
    }};
    return False
};",355;410;353;268
210,2,https://www.youtube.com/watch?t=14081&v=i824zN0DGIo,14081,screencapture-localhost-9000-2022-07-20-13_47_43,,search: document getelementbyid innerhtml value,"Q .

pdate(
“eels enseges )
sthea( function (response) {
return response.text(;
¥.then(function (text) {
document. getELenenteyrd(«
De
return false;

Jeinmertext = text;

‘NApacondattenustchat Apotuuth:
",359;363;353;328
211,2,https://www.youtube.com/watch?t=14083&v=i824zN0DGIo,14083,screencapture-localhost-9000-2022-07-20-13_47_43,,"revisit: w3schools.com;
HTML DOM innerHTML Property","pdated

alesneges )

sthea( function (response) {
return response.text(;

¥.then(function (text) {
document. getELenenteyrd(«

De

return false;

Jeinmertext = text;

",357;397;351;183
212,2,https://www.youtube.com/watch?t=14127&v=i824zN0DGIo,14127,screencapture-localhost-9000-2022-07-20-13_48_39,,other: switched to incognito mode to try and solve errors,,
213,2,https://www.youtube.com/watch?t=14265&v=i824zN0DGIo,14265,screencapture-localhost-9000-2022-07-20-13_48_39,,"goal: sending messages to server and displaying messages both are not working, goal is to fix these",,
214,2,https://www.youtube.com/watch?t=14419&v=i824zN0DGIo,14419,screencapture-localhost-9000-2022-07-20-13_52_04,,other: clears cache to fix errors,,
215,2,https://www.youtube.com/watch?t=14419&v=i824zN0DGIo,14419,screencapture-localhost-9000-2022-07-20-13_52_04,,output: Uncaught SyntaxError: Unexpected token ')'  VM31_index.js:27,,
216,2,https://www.youtube.com/watch?t=14582&v=i824zN0DGIo,14582,screencapture-localhost-9000-2022-07-20-13_54_10,,"code: index.js;
just trying to find any typos to fix that could be causing error","$(function() {
  $('#sendBtn').bind('click', function() {
    var msg = document.getElementById('msg)
    var value = msg.value
    msg.value = ''
    
    $.getJSON('/send_message',
      {val:value},
      function(data) {

      });
});
}",350;363;355;217
217,2,https://www.youtube.com/watch?t=14582&v=i824zN0DGIo,14582,screencapture-localhost-9000-2022-07-20-13_54_10,,output: Uncaught SyntaxError: missing ) after argument list  VM95_index.js:13,"$(function() 1
$(""asurdesu' }ebind( ""Live, Funetion() {
var msg = document. getFlementByTd(""s2"")
var value = msg.value
nsg-value =

$.BetISONG sont nessaac
{val:value},

function(data)

Dp:
",350;363;336;223
218,2,https://www.youtube.com/watch?t=14726&v=i824zN0DGIo,14726,screencapture-localhost-9000-2022-07-20-13_54_10,,"code: index.js;
added parenthesis to line 13 to fix error ","$(function() {
  $('#sendBtn').bind('click', function() {
    var msg = document.getElementById('msg)
    var value = msg.value
    msg.value = ''
    
    $.getJSON('/send_message',
      {val:value},
      function(data) {

      });
});
}",346;363;348;202
219,2,https://www.youtube.com/watch?t=14741&v=i824zN0DGIo,14741,screencapture-localhost-9000-2022-07-20-13_57_24,,"output: Uncaught (in promise) TypeError: Cannot set property 'innerHTML' of null at VM199_index.js:23;
setTimeout() is not working for the update_function() method",,
220,2,https://www.youtube.com/watch?t=14861&v=i824zN0DGIo,14861,screencapture-localhost-9000-2022-07-20-13_58_52,,search: uncaught in promise,,
221,2,https://www.youtube.com/watch?t=14861&v=i824zN0DGIo,14861,screencapture-localhost-9000-2022-07-20-13_59_02,,"revisit: stackOverflow;
uncaught in promise",,
222,2,https://www.youtube.com/watch?t=15011&v=i824zN0DGIo,15011,screencapture-localhost-9000-2022-07-20-14_00_34,,search: javascript not finding element by id,,
223,2,https://www.youtube.com/watch?t=15011&v=i824zN0DGIo,15011,screencapture-localhost-9000-2022-07-20-14_00_50,,"revisit: stackOverflow;
javascript not finding element by id",,
224,2,https://www.youtube.com/watch?t=15048&v=i824zN0DGIo,15048,screencapture-localhost-9000-2022-07-20-14_01_23,,"code: index.js;
changed to window.onload to try and fix error, also removed extra parenthesis","window.onload = function (){
  var update_loop = setInterval(update, 100)
  var test = document.getElementById(""test"")
  console.log(test.innerHTML)
  update()
};

function update(){
  fetch('/get_messages')
    .then(function (text) {
      document.getElementById(""test"").textContent
     });
  return false;
}",353;429;363;234
225,2,https://www.youtube.com/watch?t=15167&v=i824zN0DGIo,15167,screencapture-localhost-9000-2022-07-20-14_03_20,,"code: index.js;
added in part of the promise chain in the fetch call that he accidently deleted earlier (this was causing errors)","window.onload = function (){
  var update_loop = setInterval(update, 100)
  var test = document.getElementById(""test"")
  console.log(test.innerHTML)
  update()
};

function update(){
  fetch('/get_messages')
    .then(function (response) {
      return response.text()
    }.then(function (text) {
      document.getElementById(""test"").textContent
    });
  return false;
}",355;414;357;236
226,2,https://www.youtube.com/watch?t=15236&v=i824zN0DGIo,15236,screencapture-localhost-9000-2022-07-20-14_04_21,,"output: OK;
new messages are now being retrieved and displayed in the web app",,
227,2,https://www.youtube.com/watch?t=15288&v=i824zN0DGIo,15288,screencapture-localhost-9000-2022-07-20-14_05_17,,"code: index.js;
edits fetch call so that we turn response data into json (line 23)","window.onload = function (){
  var update_loop = setInterval(update, 100)
  var test = document.getElementById(""test"")
  console.log(test.innerHTML)
  update()
};

function update(){
  fetch('/get_messages')
    .then(function (response) {
      return response.json()
    }.then(function (text) {
      document.getElementById(""test"").textContent
    });
  return false;
}",357;365;355;333
228,2,https://www.youtube.com/watch?t=15294&v=i824zN0DGIo,15294,screencapture-localhost-9000-2022-07-20-14_05_30,,search: javascript json object,,
229,2,https://www.youtube.com/watch?t=15292&v=i824zN0DGIo,15292,screencapture-localhost-9000-2022-07-20-14_06_00,,"visit developer.mozilla.org;
working with JSON - learn web development",,
230,2,https://www.youtube.com/watch?t=15320&v=i824zN0DGIo,15320,screencapture-localhost-9000-2022-07-20-14_06_33,,search: javascript for loop of,,
231,2,https://www.youtube.com/watch?t=15323&v=i824zN0DGIo,15323,screencapture-localhost-9000-2022-07-20-14_06_59,,"revisit: w3schools.com;
javascript for loop of",,
232,2,https://www.youtube.com/watch?t=15323&v=i824zN0DGIo,15323,screencapture-localhost-9000-2022-07-20-14_08_03,,"code: index.js;
added a for loop to add all messages to the page's HTML","window.onload = function (){
  var update_loop = setInterval(update, 100)
  var test = document.getElementById(""test"")
  console.log(test.innerHTML)
  update()
};

function update(){
  fetch('/get_messages')
    .then(function (response) {
      return response.json()
    }.then(function (text) {
      for (value of text['messages']){
        document.write(value + ""<br >"");
      }
    });
  return false;
}",350;416;351;287
233,2,https://www.youtube.com/watch?t=15498&v=i824zN0DGIo,15498,screencapture-localhost-9000-2022-07-20-14_08_49,,search: add elements to html list view javascript,,
234,2,https://www.youtube.com/watch?t=15500&v=i824zN0DGIo,15500,screencapture-localhost-9000-2022-07-20-14_09_15,,"revisit: w3schools.com;
appendChild() = HTML DOM appendChild() method",,
235,2,https://www.youtube.com/watch?t=15587&v=i824zN0DGIo,15587,screencapture-localhost-9000-2022-07-20-14_10_19,,"code: index.js;
worked on for loop that displays all messages","window.onload = function (){
  var update_loop = setInterval(update, 100)
  var test = document.getElementById(""test"")
  console.log(test.innerHTML)
  update()
};

function update(){
  fetch('/get_messages')
    .then(function (response) {
      return response.json()
    }.then(function (text) {
      for (value of text['messages']){
        messages = messages + ""<br >"" + value
      }
      document.getElementById(""test"").innerHTML = messages
    });
  return false;
}",346;393;492;295
236,2,https://www.youtube.com/watch?t=15902&v=i824zN0DGIo,15902,screencapture-localhost-9000-2022-07-20-14_16_12,,"revisit: github.com;
he's going to make a repo",,
237,2,https://www.youtube.com/watch?t=15974&v=i824zN0DGIo,15974,screencapture-localhost-9000-2022-07-20-14_16_12,,"git: clone;
cloned the repo he created for the project",,
238,2,https://www.youtube.com/watch?t=16016&v=i824zN0DGIo,16016,screencapture-localhost-9000-2022-07-20-14_16_49,,git: add *,,
239,2,https://www.youtube.com/watch?t=16043&v=i824zN0DGIo,16043,screencapture-localhost-9000-2022-07-20-14_17_14,,"git: commit -m ""first days work"";
makes init commit to repo",,
